bonus;lowBeta;highBeta;meditation;currentProgress;timestamp(s)
1;43038;10236;60;8;6,451063
1;43038;10236;60;8;6,48142
1;43038;10236;60;8;6,513222
1;43038;10236;60;8;6,54429
1;43038;10236;60;8;6,575754
1;43038;10236;60;8;6,60564
1;43038;10236;60;8;6,636608
1;43038;10236;60;8;6,66854
1;43038;10236;60;8;6,699213
1;43038;10236;60;8;6,730975
1;43038;10236;60;8;6,762726
1;43038;10236;60;8;6,79391
1;43038;10236;60;8;6,824876
1;43038;10236;60;8;6,855528
1;43038;10236;60;8;6,887391
1;43038;10236;60;8;6,917425
1;43038;10236;60;8;6,949295
1;43038;10236;60;8;6,979909
1;43038;10236;60;8;7,011046
1;43038;10236;60;8;7,042006
1;43038;10236;60;8;7,073264
1;43038;10236;60;8;7,104462
1;19479;13187;51;6;7,135632
1;19479;13187;51;6;7,167435
1;19479;13187;51;6;7,198281
1;19479;13187;51;6;7,230287
1;19479;13187;51;6;7,260616
1;19479;13187;51;6;7,292115
1;19479;13187;51;6;7,322104
1;19479;13187;51;6;7,352962
1;19479;13187;51;6;7,384506
1;19479;13187;51;6;7,415524
1;19479;13187;51;6;7,447326
1;19479;13187;51;6;7,477989
1;19479;13187;51;6;7,509155
1;19479;13187;51;6;7,540651
1;19479;13187;51;6;7,571367
1;19479;13187;51;6;7,603497
1;19479;13187;51;6;7,633257
1;19479;13187;51;6;7,664706
1;19479;13187;51;6;7,696107
1;19479;13187;51;6;7,72806
1;19479;13187;51;6;7,75984
1;19479;13187;51;6;7,790496
1;19479;13187;51;6;7,821136
1;19479;13187;51;6;7,851316
1;19479;13187;51;6;7,882156
1;19479;13187;51;6;7,913814
1;19479;13187;51;6;7,944214
1;19479;13187;51;6;7,975323
1;19479;13187;51;6;8,007062
1;19479;13187;51;6;8,038695
1;19479;13187;51;6;8,069769
1;19479;13187;51;6;8,101542
1;1484;4112;48;4;8,131573
1;1484;4112;48;4;8,162005
1;1484;4112;48;4;8,194961
1;1484;4112;48;4;8,224148
1;1484;4112;48;4;8,255708
1;1484;4112;48;4;8,287303
1;1484;4112;48;4;8,318213
1;1484;4112;48;4;8,349433
1;1484;4112;48;4;8,382908
1;1484;4112;48;4;8,411811
1;1484;4112;48;4;8,443266
1;1484;4112;48;4;8,473509
1;1484;4112;48;4;8,505
1;1484;4112;48;4;8,535507
1;1484;4112;48;4;8,567029
1;1484;4112;48;4;8,598151
1;1484;4112;48;4;8,628896
1;1484;4112;48;4;8,66027
1;1484;4112;48;4;8,690886
1;1484;4112;48;4;8,722991
1;1484;4112;48;4;8,753237
1;1484;4112;48;4;8,78454
1;1484;4112;48;4;8,815289
1;1484;4112;48;4;8,845382
1;1484;4112;48;4;8,876501
1;1484;4112;48;4;8,906646
1;1484;4112;48;4;8,938108
1;1484;4112;48;4;8,969511
1;1484;4112;48;4;9,001052
1;1484;4112;48;4;9,032118
1;1484;4112;48;4;9,063873
1;1484;4112;48;4;9,094895
1;45844;30464;38;2;9,127293
1;45844;30464;38;2;9,157789
1;45844;30464;38;2;9,188169
1;45844;30464;38;2;9,218793
1;45844;30464;38;2;9,250068
1;45844;30464;38;2;9,281021
1;45844;30464;38;2;9,312036
1;45844;30464;38;2;9,343557
1;45844;30464;38;2;9,374425
1;45844;30464;38;2;9,406302
1;45844;30464;38;2;9,437317
1;45844;30464;38;2;9,467978
1;45844;30464;38;2;9,499623
1;45844;30464;38;2;9,530778
1;45844;30464;38;2;9,561672
1;45844;30464;38;2;9,59426
1;45844;30464;38;2;9,62421
1;45844;30464;38;2;9,65523
1;45844;30464;38;2;9,686781
1;45844;30464;38;2;9,718006
1;45844;30464;38;2;9,74868
1;45844;30464;38;2;9,779696
1;45844;30464;38;2;9,810534
1;45844;30464;38;2;9,842271
1;45844;30464;38;2;9,873038
1;45844;30464;38;2;9,904984
1;45844;30464;38;2;9,935503
1;45844;30464;38;2;9,966304
1;45844;30464;38;2;9,998068
1;45844;30464;38;2;10,02895
1;19555;22045;26;0;10,05922
1;19555;22045;26;0;10,09907
1;19555;22045;26;0;10,12149
1;19555;22045;26;0;10,15322
1;19555;22045;26;0;10,18545
1;19555;22045;26;0;10,21669
1;19555;22045;26;0;10,24967
1;19555;22045;26;0;10,27883
1;19555;22045;26;0;10,31045
1;19555;22045;26;0;10,341
1;19555;22045;26;0;10,37098
1;19555;22045;26;0;10,40211
1;19555;22045;26;0;10,43188
1;19555;22045;26;0;10,46324
1;19555;22045;26;0;10,49446
1;19555;22045;26;0;10,52427
1;19555;22045;26;0;10,55553
1;19555;22045;26;0;10,58731
1;19555;22045;26;0;10,61773
1;19555;22045;26;0;10,64955
1;19555;22045;26;0;10,6807
1;19555;22045;26;0;10,71106
1;19555;22045;26;0;10,74218
1;19555;22045;26;0;10,77314
1;19555;22045;26;0;10,80426
1;19555;22045;26;0;10,83622
1;19555;22045;26;0;10,86742
1;19555;22045;26;0;10,89712
1;19555;22045;26;0;10,92923
1;19555;22045;26;0;10,9611
1;19555;22045;26;0;10,99128
1;19555;22045;26;0;11,02419
1;19555;22045;26;0;11,05432
1;19555;22045;26;0;11,08556
1;22938;26865;43;0;11,1172
1;22938;26865;43;0;11,14877
1;22938;26865;43;0;11,17949
1;22938;26865;43;0;11,21047
1;22938;26865;43;0;11,24265
1;22938;26865;43;0;11,27302
1;22938;26865;43;0;11,30432
1;22938;26865;43;0;11,33579
1;22938;26865;43;0;11,36681
1;22938;26865;43;0;11,39821
1;22938;26865;43;0;11,42974
1;22938;26865;43;0;11,46091
1;22938;26865;43;0;11,49132
1;22938;26865;43;0;11,52202
1;22938;26865;43;0;11,55435
1;22938;26865;43;0;11,58536
1;22938;26865;43;0;11,61666
1;22938;26865;43;0;11,6473
1;22938;26865;43;0;11,67929
1;22938;26865;43;0;11,70977
1;22938;26865;43;0;11,7406
1;22938;26865;43;0;11,77215
1;22938;26865;43;0;11,80387
1;22938;26865;43;0;11,83542
1;22938;26865;43;0;11,86675
1;22938;26865;43;0;11,89648
1;22938;26865;43;0;11,92836
1;22938;26865;43;0;11,95912
1;22938;26865;43;0;11,98932
1;22938;26865;43;0;12,02045
1;22938;26865;43;0;12,05239
1;22938;26865;43;0;12,08277
1;4003;34523;50;0;12,11482
1;4003;34523;50;0;12,14636
1;4003;34523;50;0;12,17748
1;4003;34523;50;0;12,20739
1;4003;34523;50;0;12,23828
1;4003;34523;50;0;12,27096
1;4003;34523;50;0;12,30176
1;4003;34523;50;0;12,33082
1;4003;34523;50;0;12,36178
1;4003;34523;50;0;12,39281
1;4003;34523;50;0;12,42332
1;4003;34523;50;0;12,45417
1;4003;34523;50;0;12,48507
1;4003;34523;50;0;12,5169
1;4003;34523;50;0;12,5476
1;4003;34523;50;0;12,57939
1;4003;34523;50;0;12,6094
1;4003;34523;50;0;12,64084
1;4003;34523;50;0;12,67268
1;4003;34523;50;0;12,70233
1;4003;34523;50;0;12,73329
1;4003;34523;50;0;12,76538
1;4003;34523;50;0;12,79525
1;4003;34523;50;0;12,82609
1;4003;34523;50;0;12,85688
1;4003;34523;50;0;12,88798
1;4003;34523;50;0;12,9191
1;4003;34523;50;0;12,9496
1;4003;34523;50;0;12,98064
1;4003;34523;50;0;13,01197
1;4003;34523;50;0;13,04314
1;4003;34523;50;0;13,07454
1;78214;40207;29;0;13,10553
1;78214;40207;29;0;13,13682
1;78214;40207;29;0;13,16733
1;78214;40207;29;0;13,1989
1;78214;40207;29;0;13,22993
1;78214;40207;29;0;13,26045
1;78214;40207;29;0;13,29261
1;78214;40207;29;0;13,32401
1;78214;40207;29;0;13,35502
1;78214;40207;29;0;13,38588
1;78214;40207;29;0;13,41691
1;78214;40207;29;0;13,44901
1;78214;40207;29;0;13,47973
1;78214;40207;29;0;13,51045
1;78214;40207;29;0;13,54208
1;78214;40207;29;0;13,57284
1;78214;40207;29;0;13,60328
1;78214;40207;29;0;13,63456
1;78214;40207;29;0;13,66575
1;78214;40207;29;0;13,69697
1;78214;40207;29;0;13,72817
1;78214;40207;29;0;13,75881
1;78214;40207;29;0;13,79039
1;78214;40207;29;0;13,82142
1;78214;40207;29;0;13,85131
1;78214;40207;29;0;13,88285
1;78214;40207;29;0;13,91382
1;78214;40207;29;0;13,94613
1;78214;40207;29;0;13,97632
1;78214;40207;29;0;14,00785
1;78214;40207;29;0;14,03839
1;78214;40207;29;0;14,07116
1;28252;25238;29;0;14,10212
1;28252;25238;29;0;14,13326
1;28252;25238;29;0;14,16522
1;28252;25238;29;0;14,19421
1;28252;25238;29;0;14,2261
1;28252;25238;29;0;14,25724
1;28252;25238;29;0;14,28687
1;28252;25238;29;0;14,31865
1;28252;25238;29;0;14,35033
1;28252;25238;29;0;14,38231
1;28252;25238;29;0;14,41325
1;28252;25238;29;0;14,44628
1;28252;25238;29;0;14,47636
1;28252;25238;29;0;14,50896
1;28252;25238;29;0;14,54041
1;28252;25238;29;0;14,57196
1;28252;25238;29;0;14,60246
1;28252;25238;29;0;14,63325
1;28252;25238;29;0;14,66457
1;28252;25238;29;0;14,69528
1;28252;25238;29;0;14,72628
1;28252;25238;29;0;14,75817
1;28252;25238;29;0;14,78972
1;28252;25238;29;0;14,81994
1;28252;25238;29;0;14,85156
1;28252;25238;29;0;14,88233
1;28252;25238;29;0;14,91258
1;28252;25238;29;0;14,94405
1;28252;25238;29;0;14,97467
1;28252;25238;29;0;15,0053
1;28252;25238;29;0;15,03687
1;28252;25238;29;0;15,06871
1;18692;15736;27;0;15,10002
1;18692;15736;27;0;15,13062
1;18692;15736;27;0;15,16162
1;18692;15736;27;0;15,19399
1;18692;15736;27;0;15,2239
1;18692;15736;27;0;15,25483
1;18692;15736;27;0;15,28565
1;18692;15736;27;0;15,31687
1;18692;15736;27;0;15,34768
1;18692;15736;27;0;15,37989
1;18692;15736;27;0;15,41017
1;18692;15736;27;0;15,44338
1;18692;15736;27;0;15,47125
1;18692;15736;27;0;15,5029
1;18692;15736;27;0;15,53325
1;18692;15736;27;0;15,56428
1;18692;15736;27;0;15,59577
1;18692;15736;27;0;15,62594
1;18692;15736;27;0;15,65552
1;18692;15736;27;0;15,68635
1;18692;15736;27;0;15,71735
1;18692;15736;27;0;15,74933
1;18692;15736;27;0;15,78055
1;18692;15736;27;0;15,81212
1;18692;15736;27;0;15,84337
1;18692;15736;27;0;15,87433
1;18692;15736;27;0;15,9053
1;18692;15736;27;0;15,93596
1;18692;15736;27;0;15,9674
1;18692;15736;27;0;15,99919
1;18692;15736;27;0;16,03098
1;18692;15736;27;0;16,06142
1;18692;15736;27;0;16,09189
1;18692;15736;27;0;16,12321
1;18692;15736;27;0;16,15452
1;18692;15736;27;0;16,18551
1;18692;15736;27;0;16,2174
1;18692;15736;27;0;16,29897
1;18692;15736;27;0;16,31026
1;18692;15736;27;0;16,31456
1;18692;15736;27;0;16,31658
1;18692;15736;27;0;16,32064
1;18692;15736;27;0;16,34076
1;18692;15736;27;0;16,37411
1;18692;15736;27;0;16,4043
1;18692;15736;27;0;16,43541
1;18692;15736;27;0;16,46712
1;18692;15736;27;0;16,49738
1;18692;15736;27;0;16,52936
1;18692;15736;27;0;16,56049
1;18692;15736;27;0;16,59095
1;18692;15736;27;0;16,62219
1;18692;15736;27;0;16,65322
1;18692;15736;27;0;16,68409
1;18692;15736;27;0;16,71544
1;18692;15736;27;0;16,74801
1;18692;15736;27;0;16,77848
1;18692;15736;27;0;16,81043
1;18692;15736;27;0;16,83927
1;18692;15736;27;0;16,87054
1;18692;15736;27;0;16,90181
1;18692;15736;27;0;16,93538
1;18692;15736;27;0;16,96428
1;16274;11709;34;0;16,99607
1;16274;11709;34;0;17,02701
1;16274;11709;34;0;17,05762
1;16274;11709;34;0;17,08808
1;16274;11709;34;0;17,11867
1;16274;11709;34;0;17,15096
1;16274;11709;34;0;17,18205
1;16274;11709;34;0;17,21342
1;16274;11709;34;0;17,24453
1;16274;11709;34;0;17,27533
1;16274;11709;34;0;17,30632
1;16274;11709;34;0;17,33761
1;16274;11709;34;0;17,36916
1;16274;11709;34;0;17,39969
1;16274;11709;34;0;17,43068
1;16274;11709;34;0;17,46139
1;16274;11709;34;0;17,49278
1;16274;11709;34;0;17,52328
1;16274;11709;34;0;17,55517
1;16274;11709;34;0;17,58648
1;16274;11709;34;0;17,61791
1;16274;11709;34;0;17,64819
1;16274;11709;34;0;17,67937
1;16274;11709;34;0;17,7113
1;16274;11709;34;0;17,74224
1;16274;11709;34;0;17,77359
1;16274;11709;34;0;17,80428
1;16274;11709;34;0;17,83532
1;16274;11709;34;0;17,86746
1;16274;11709;34;0;17,89625
1;16274;11709;34;0;17,92756
1;16274;11709;34;0;17,95902
1;16274;11709;34;0;17,98978
1;16274;11709;34;0;18,02138
1;50798;24277;34;0;18,05312
1;50798;24277;34;0;18,08373
1;50798;24277;34;0;18,1148
1;50798;24277;34;0;18,14671
1;50798;24277;34;0;18,17648
1;50798;24277;34;0;18,20812
1;50798;24277;34;0;18,23901
1;50798;24277;34;0;18,27099
1;50798;24277;34;0;18,30158
1;50798;24277;34;0;18,33336
1;50798;24277;34;0;18,3644
1;50798;24277;34;0;18,39532
1;50798;24277;34;0;18,42738
1;50798;24277;34;0;18,45761
1;50798;24277;34;0;18,48923
1;50798;24277;34;0;18,522
1;50798;24277;34;0;18,55084
1;50798;24277;34;0;18,58131
1;50798;24277;34;0;18,61226
1;50798;24277;34;0;18,64341
1;50798;24277;34;0;18,67422
1;50798;24277;34;0;18,7058
1;50798;24277;34;0;18,73563
1;50798;24277;34;0;18,76636
1;50798;24277;34;0;18,79751
1;50798;24277;34;0;18,83008
1;50798;24277;34;0;18,86121
1;50798;24277;34;0;18,89168
1;50798;24277;34;0;18,92407
1;50798;24277;34;0;18,95519
1;50798;24277;34;0;18,98578
1;50798;24277;34;0;19,01778
1;28529;18844;23;0;19,04825
1;28529;18844;23;0;19,08004
1;28529;18844;23;0;19,11071
1;28529;18844;23;0;19,14261
1;28529;18844;23;0;19,17373
1;28529;18844;23;0;19,20433
1;28529;18844;23;0;19,23553
1;28529;18844;23;0;19,26617
1;28529;18844;23;0;19,29685
1;28529;18844;23;0;19,32757
1;28529;18844;23;0;19,35827
1;28529;18844;23;0;19,39127
1;28529;18844;23;0;19,42043
1;28529;18844;23;0;19,45268
1;28529;18844;23;0;19,483
1;28529;18844;23;0;19,51418
1;28529;18844;23;0;19,54548
1;28529;18844;23;0;19,57639
1;28529;18844;23;0;19,60855
1;28529;18844;23;0;19,63896
1;28529;18844;23;0;19,67034
1;28529;18844;23;0;19,70157
1;28529;18844;23;0;19,73193
1;28529;18844;23;0;19,76209
1;28529;18844;23;0;19,79323
1;28529;18844;23;0;19,8243
1;28529;18844;23;0;19,85531
1;28529;18844;23;0;19,8868
1;28529;18844;23;0;19,91734
1;28529;18844;23;0;19,94963
1;28529;18844;23;0;19,97966
1;28529;18844;23;0;20,01088
1;4138;2334;1;0;20,04368
1;4138;2334;1;0;20,07269
1;4138;2334;1;0;20,10489
1;4138;2334;1;0;20,13562
1;4138;2334;1;0;20,16691
1;4138;2334;1;0;20,19748
1;4138;2334;1;0;20,22832
1;4138;2334;1;0;20,26
1;4138;2334;1;0;20,29109
1;4138;2334;1;0;20,32236
1;4138;2334;1;0;20,35321
1;4138;2334;1;0;20,38527
1;4138;2334;1;0;20,4158
1;4138;2334;1;0;20,44646
1;4138;2334;1;0;20,4778
1;4138;2334;1;0;20,50936
1;4138;2334;1;0;20,54008
1;4138;2334;1;0;20,57085
1;4138;2334;1;0;20,60248
1;4138;2334;1;0;20,63247
1;4138;2334;1;0;20,66363
1;4138;2334;1;0;20,69428
1;4138;2334;1;0;20,72644
1;4138;2334;1;0;20,7567
1;4138;2334;1;0;20,78857
1;4138;2334;1;0;20,81897
1;4138;2334;1;0;20,85035
1;4138;2334;1;0;20,88201
1;4138;2334;1;0;20,9121
1;4138;2334;1;0;20,94437
1;4138;2334;1;0;20,97403
1;4138;2334;1;0;21,00601
1;1168;1078;7;0;21,0353
1;1168;1078;7;0;21,06755
1;1168;1078;7;0;21,09837
1;1168;1078;7;0;21,12937
1;1168;1078;7;0;21,16109
1;1168;1078;7;0;21,1938
1;1168;1078;7;0;21,22328
1;1168;1078;7;0;21,25509
1;1168;1078;7;0;21,28602
1;1168;1078;7;0;21,31639
1;1168;1078;7;0;21,3472
1;1168;1078;7;0;21,38022
1;1168;1078;7;0;21,41044
1;1168;1078;7;0;21,44123
1;1168;1078;7;0;21,47134
1;1168;1078;7;0;21,50351
1;1168;1078;7;0;21,53425
1;1168;1078;7;0;21,56516
1;1168;1078;7;0;21,59593
1;1168;1078;7;0;21,62647
1;1168;1078;7;0;21,65685
1;1168;1078;7;0;21,68859
1;1168;1078;7;0;21,72107
1;1168;1078;7;0;21,75188
1;1168;1078;7;0;21,78319
1;1168;1078;7;0;21,81418
1;1168;1078;7;0;21,84536
1;1168;1078;7;0;21,87629
1;1168;1078;7;0;21,90778
1;1168;1078;7;0;21,9395
1;1168;1078;7;0;21,96956
1;1168;1078;7;0;22,00187
1;1627;3557;16;0;22,03131
1;1627;3557;16;0;22,06337
1;1627;3557;16;0;22,09562
1;1627;3557;16;0;22,12646
1;1627;3557;16;0;22,15822
1;1627;3557;16;0;22,18827
1;1627;3557;16;0;22,22071
1;1627;3557;16;0;22,25152
1;1627;3557;16;0;22,28391
1;1627;3557;16;0;22,31526
1;1627;3557;16;0;22,34534
1;1627;3557;16;0;22,37629
1;1627;3557;16;0;22,40742
1;1627;3557;16;0;22,43891
1;1627;3557;16;0;22,47027
1;1627;3557;16;0;22,50247
1;1627;3557;16;0;22,53312
1;1627;3557;16;0;22,5632
1;1627;3557;16;0;22,59698
1;1627;3557;16;0;22,62645
1;1627;3557;16;0;22,65912
1;1627;3557;16;0;22,68855
1;1627;3557;16;0;22,71948
1;1627;3557;16;0;22,75147
1;1627;3557;16;0;22,78262
1;1627;3557;16;0;22,81314
1;1627;3557;16;0;22,84424
1;1627;3557;16;0;22,8753
1;1627;3557;16;0;22,90709
1;1627;3557;16;0;22,93797
1;1627;3557;16;0;22,96842
1;1627;3557;16;0;23,0003
1;4465;4589;10;0;23,03164
1;4465;4589;10;0;23,06276
1;4465;4589;10;0;23,0927
1;4465;4589;10;0;23,1243
1;4465;4589;10;0;23,15538
1;4465;4589;10;0;23,18594
1;4465;4589;10;0;23,21791
1;4465;4589;10;0;23,24908
1;4465;4589;10;0;23,28017
1;4465;4589;10;0;23,31036
1;4465;4589;10;0;23,34152
1;4465;4589;10;0;23,3722
1;4465;4589;10;0;23,40323
1;4465;4589;10;0;23,43436
1;4465;4589;10;0;23,46616
1;4465;4589;10;0;23,49594
1;4465;4589;10;0;23,52738
1;4465;4589;10;0;23,55914
1;4465;4589;10;0;23,59069
1;4465;4589;10;0;23,6214
1;4465;4589;10;0;23,65212
1;4465;4589;10;0;23,68343
1;4465;4589;10;0;23,71512
1;4465;4589;10;0;23,74587
1;4465;4589;10;0;23,77663
1;4465;4589;10;0;23,80873
1;4465;4589;10;0;23,83911
1;4465;4589;10;0;23,87155
1;4465;4589;10;0;23,9022
1;4465;4589;10;0;23,93224
1;4465;4589;10;0;23,96393
1;4465;4589;10;0;23,99447
1;7187;5898;20;0;24,02609
1;7187;5898;20;0;24,05557
1;7187;5898;20;0;24,08746
1;7187;5898;20;0;24,11902
1;7187;5898;20;0;24,14983
1;7187;5898;20;0;24,18205
1;7187;5898;20;0;24,21322
1;7187;5898;20;0;24,24434
1;7187;5898;20;0;24,27528
1;7187;5898;20;0;24,30657
1;7187;5898;20;0;24,33717
1;7187;5898;20;0;24,36793
1;7187;5898;20;0;24,4003
1;7187;5898;20;0;24,43061
1;7187;5898;20;0;24,46288
1;7187;5898;20;0;24,49386
1;7187;5898;20;0;24,52525
1;7187;5898;20;0;24,55571
1;7187;5898;20;0;24,58653
1;7187;5898;20;0;24,61761
1;7187;5898;20;0;24,64863
1;7187;5898;20;0;24,67939
1;7187;5898;20;0;24,71107
1;7187;5898;20;0;24,7426
1;7187;5898;20;0;24,77319
1;7187;5898;20;0;24,80418
1;7187;5898;20;0;24,83532
1;7187;5898;20;0;24,86638
1;7187;5898;20;0;24,89911
1;7187;5898;20;0;24,92988
1;7187;5898;20;0;24,96227
1;7187;5898;20;0;24,99277
1;19890;11469;14;0;25,02327
1;19890;11469;14;0;25,05425
1;19890;11469;14;0;25,08628
1;19890;11469;14;0;25,11627
1;19890;11469;14;0;25,14675
1;19890;11469;14;0;25,17923
1;19890;11469;14;0;25,20944
1;19890;11469;14;0;25,2422
1;19890;11469;14;0;25,27232
1;19890;11469;14;0;25,3029
1;19890;11469;14;0;25,33396
1;19890;11469;14;0;25,36599
1;19890;11469;14;0;25,39742
1;19890;11469;14;0;25,4279
1;19890;11469;14;0;25,45914
1;19890;11469;14;0;25,49037
1;19890;11469;14;0;25,52173
1;19890;11469;14;0;25,55285
1;19890;11469;14;0;25,58352
1;19890;11469;14;0;25,6144
1;19890;11469;14;0;25,64557
1;19890;11469;14;0;25,67705
1;19890;11469;14;0;25,71002
1;19890;11469;14;0;25,74167
1;19890;11469;14;0;25,7722
1;19890;11469;14;0;25,80397
1;19890;11469;14;0;25,83531
1;19890;11469;14;0;25,86629
1;19890;11469;14;0;25,89763
1;19890;11469;14;0;25,92906
1;19890;11469;14;0;25,95944
1;19890;11469;14;0;25,99124
1;49908;32551;10;0;26,02213
1;49908;32551;10;0;26,05325
1;49908;32551;10;0;26,08444
1;49908;32551;10;0;26,11523
1;49908;32551;10;0;26,14634
1;49908;32551;10;0;26,17752
1;49908;32551;10;0;26,20845
1;49908;32551;10;0;26,24078
1;49908;32551;10;0;26,26922
1;49908;32551;10;0;26,29976
1;49908;32551;10;0;26,33035
1;49908;32551;10;0;26,38065
1;49908;32551;10;0;26,39268
1;49908;32551;10;0;26,39707
1;49908;32551;10;0;26,39908
1;49908;32551;10;0;26,40308
1;49908;32551;10;0;26,4237
1;49908;32551;10;0;26,45441
1;49908;32551;10;0;26,48538
1;49908;32551;10;0;26,5162
1;49908;32551;10;0;26,54742
1;49908;32551;10;0;26,57946
1;49908;32551;10;0;26,60913
1;49908;32551;10;0;26,6405
1;49908;32551;10;0;26,67189
1;49908;32551;10;0;26,70246
1;49908;32551;10;0;26,73505
1;49908;32551;10;0;26,76425
1;49908;32551;10;0;26,79543
1;49908;32551;10;0;26,82739
1;49908;32551;10;0;26,85972
1;49908;32551;10;0;26,88952
1;49908;32551;10;0;26,92271
1;49908;32551;10;0;26,95351
1;49908;32551;10;0;26,98342
1;10271;7869;13;0;27,01572
1;10271;7869;13;0;27,04764
1;10271;7869;13;0;27,07755
1;10271;7869;13;0;27,10812
1;10271;7869;13;0;27,13962
1;10271;7869;13;0;27,17052
1;10271;7869;13;0;27,20263
1;10271;7869;13;0;27,23311
1;10271;7869;13;0;27,26421
1;10271;7869;13;0;27,29759
1;10271;7869;13;0;27,32742
1;10271;7869;13;0;27,35946
1;10271;7869;13;0;27,38924
1;10271;7869;13;0;27,42041
1;10271;7869;13;0;27,4508
1;10271;7869;13;0;27,48184
1;10271;7869;13;0;27,51434
1;10271;7869;13;0;27,5442
1;10271;7869;13;0;27,57541
1;10271;7869;13;0;27,60746
1;10271;7869;13;0;27,637
1;10271;7869;13;0;27,6682
1;10271;7869;13;0;27,70009
1;10271;7869;13;0;27,73087
1;10271;7869;13;0;27,76181
1;10271;7869;13;0;27,79393
1;10271;7869;13;0;27,82502
1;10271;7869;13;0;27,85531
1;10271;7869;13;0;27,88674
1;10271;7869;13;0;27,91735
1;10271;7869;13;0;27,95129
1;10271;7869;13;0;27,97927
1;24052;17324;20;0;28,01032
1;24052;17324;20;0;28,04248
1;24052;17324;20;0;28,07346
1;24052;17324;20;0;28,10411
1;24052;17324;20;0;28,13536
1;24052;17324;20;0;28,1666
1;24052;17324;20;0;28,19794
1;24052;17324;20;0;28,23047
1;24052;17324;20;0;28,26204
1;24052;17324;20;0;28,29223
1;24052;17324;20;0;28,32218
1;24052;17324;20;0;28,35327
1;24052;17324;20;0;28,38421
1;24052;17324;20;0;28,41592
1;24052;17324;20;0;28,44658
1;24052;17324;20;0;28,47766
1;24052;17324;20;0;28,50886
1;24052;17324;20;0;28,53944
1;24052;17324;20;0;28,57127
1;24052;17324;20;0;28,60223
1;24052;17324;20;0;28,63322
1;24052;17324;20;0;28,66424
1;24052;17324;20;0;28,69634
1;24052;17324;20;0;28,72823
1;24052;17324;20;0;28,75889
1;24052;17324;20;0;28,78953
1;24052;17324;20;0;28,82196
1;24052;17324;20;0;28,85171
1;24052;17324;20;0;28,88404
1;24052;17324;20;0;28,91506
1;24052;17324;20;0;28,94495
1;24052;17324;20;0;28,97656
1;1103;3958;21;0;29,00723
1;1103;3958;21;0;29,03877
1;1103;3958;21;0;29,07079
1;1103;3958;21;0;29,10142
1;1103;3958;21;0;29,13384
1;1103;3958;21;0;29,16478
1;1103;3958;21;0;29,19542
1;1103;3958;21;0;29,22624
1;1103;3958;21;0;29,2574
1;1103;3958;21;0;29,28749
1;1103;3958;21;0;29,31842
1;1103;3958;21;0;29,34925
1;1103;3958;21;0;29,38074
1;1103;3958;21;0;29,41086
1;1103;3958;21;0;29,4408
1;1103;3958;21;0;29,47186
1;1103;3958;21;0;29,50422
1;1103;3958;21;0;29,53392
1;1103;3958;21;0;29,56588
1;1103;3958;21;0;29,5965
1;1103;3958;21;0;29,62688
1;1103;3958;21;0;29,65718
1;1103;3958;21;0;29,68842
1;1103;3958;21;0;29,71995
1;1103;3958;21;0;29,75042
1;1103;3958;21;0;29,78208
1;1103;3958;21;0;29,8133
1;1103;3958;21;0;29,84537
1;1103;3958;21;0;29,87642
1;1103;3958;21;0;29,9075
1;1103;3958;21;0;29,93875
1;1103;3958;21;0;29,96914
1;2188;4549;11;0;29,99971
1;2188;4549;11;0;30,03152
1;2188;4549;11;0;30,06236
1;2188;4549;11;0;30,09417
1;2188;4549;11;0;30,12433
1;2188;4549;11;0;30,15628
1;2188;4549;11;0;30,18653
1;2188;4549;11;0;30,21876
1;2188;4549;11;0;30,24823
1;2188;4549;11;0;30,27946
1;2188;4549;11;0;30,31182
1;2188;4549;11;0;30,34337
1;2188;4549;11;0;30,37417
1;2188;4549;11;0;30,40552
1;2188;4549;11;0;30,4363
1;2188;4549;11;0;30,46718
1;2188;4549;11;0;30,49813
1;2188;4549;11;0;30,52821
1;2188;4549;11;0;30,55945
1;2188;4549;11;0;30,59094
1;2188;4549;11;0;30,62157
1;2188;4549;11;0;30,65378
1;2188;4549;11;0;30,68423
1;2188;4549;11;0;30,71528
1;2188;4549;11;0;30,74741
1;2188;4549;11;0;30,77726
1;2188;4549;11;0;30,80872
1;2188;4549;11;0;30,84215
1;2188;4549;11;0;30,87038
1;2188;4549;11;0;30,90141
1;2188;4549;11;0;30,93324
1;2188;4549;11;0;30,96441
1;5006;9690;16;0;30,99436
1;5006;9690;16;0;31,02651
1;5006;9690;16;0;31,05729
1;5006;9690;16;0;31,08815
1;5006;9690;16;0;31,11898
1;5006;9690;16;0;31,15091
1;5006;9690;16;0;31,18214
1;5006;9690;16;0;31,21339
1;5006;9690;16;0;31,24531
1;5006;9690;16;0;31,27695
1;5006;9690;16;0;31,30713
1;5006;9690;16;0;31,33987
1;5006;9690;16;0;31,37053
1;5006;9690;16;0;31,40225
1;5006;9690;16;0;31,43409
1;5006;9690;16;0;31,46423
1;5006;9690;16;0;31,49794
1;5006;9690;16;0;31,52592
1;5006;9690;16;0;31,55677
1;5006;9690;16;0;31,58771
1;5006;9690;16;0;31,61999
1;5006;9690;16;0;31,65031
1;5006;9690;16;0;31,68158
1;5006;9690;16;0;31,71317
1;5006;9690;16;0;31,74494
1;5006;9690;16;0;31,77607
1;5006;9690;16;0;31,80742
