bonus;lowBeta;highBeta;meditation;currentProgress;timestamp(s)
1;2368;13720;74;100;17,80864
1;2368;13720;74;100;17,84025
1;2368;13720;74;100;17,87025
1;2368;13720;74;100;17,90155
1;2368;13720;74;100;17,93395
1;2368;13720;74;100;17,96457
1;2368;13720;74;100;17,99682
1;2368;13720;74;100;18,02702
1;2368;13720;74;100;18,06004
1;2368;13720;74;100;18,08974
1;2368;13720;74;100;18,12203
1;2368;13720;74;100;18,15259
1;2368;13720;74;100;18,18316
1;2368;13720;74;100;18,21481
1;2368;13720;74;100;18,24745
1;2368;13720;74;100;18,27666
1;5240;13215;87;100;18,30824
1;5240;13215;87;100;18,34714
1;5240;13215;87;100;18,3715
1;5240;13215;87;100;18,40216
1;5240;13215;87;100;18,4337
1;5240;13215;87;100;18,46386
1;5240;13215;87;100;18,49617
1;5240;13215;87;100;18,52664
1;5240;13215;87;100;18,55881
1;5240;13215;87;100;18,59091
1;5240;13215;87;100;18,62195
1;5240;13215;87;100;18,65115
1;5240;13215;87;100;18,68234
1;5240;13215;87;100;18,71673
1;5240;13215;87;100;18,74627
1;5240;13215;87;100;18,77754
1;5240;13215;87;100;18,8084
1;5240;13215;87;100;18,83948
1;5240;13215;87;100;18,87191
1;5240;13215;87;100;18,90023
1;5240;13215;87;100;18,93186
1;5240;13215;87;100;18,96434
1;5240;13215;87;100;18,99491
1;5240;13215;87;100;19,02485
1;5240;13215;87;100;19,05784
1;5240;13215;87;100;19,0909
1;5240;13215;87;100;19,1194
1;5240;13215;87;100;19,15117
1;5240;13215;87;100;19,18116
1;5240;13215;87;100;19,21224
1;5240;13215;87;100;19,24523
1;5240;13215;87;100;19,27665
1;8905;10699;96;100;19,3082
1;8905;10699;96;100;19,33782
1;8905;10699;96;100;19,36979
1;8905;10699;96;100;19,40399
1;8905;10699;96;100;19,43387
1;8905;10699;96;100;19,46328
1;8905;10699;96;100;19,49394
1;8905;10699;96;100;19,52576
1;8905;10699;96;100;19,55661
1;8905;10699;96;100;19,58737
1;8905;10699;96;100;19,61765
1;8905;10699;96;100;19,64928
1;8905;10699;96;100;19,68138
1;8905;10699;96;100;19,71198
1;8905;10699;96;100;19,74342
1;8905;10699;96;100;19,7847
1;8905;10699;96;100;19,82288
1;8905;10699;96;100;19,8525
1;8905;10699;96;100;19,88325
1;8905;10699;96;100;19,91608
1;8905;10699;96;100;19,9463
1;8905;10699;96;100;19,9783
1;8905;10699;96;100;20,00875
1;8905;10699;96;100;20,03968
1;8905;10699;96;100;20,0704
1;8905;10699;96;100;20,10163
1;8905;10699;96;100;20,13261
1;8905;10699;96;100;20,16429
1;8905;10699;96;100;20,19401
1;8905;10699;96;100;20,22797
1;8905;10699;96;100;20,25809
1;8905;10699;96;100;20,28879
1;6966;7836;80;100;20,31941
1;6966;7836;80;100;20,34973
1;6966;7836;80;100;20,38547
1;6966;7836;80;100;20,41202
1;6966;7836;80;100;20,44213
1;6966;7836;80;100;20,47534
1;6966;7836;80;100;20,50645
1;6966;7836;80;100;20,53584
1;6966;7836;80;100;20,56636
1;6966;7836;80;100;20,59893
1;6966;7836;80;100;20,63025
1;6966;7836;80;100;20,66352
1;6966;7836;80;100;20,69111
1;6966;7836;80;100;20,7222
1;6966;7836;80;100;20,75376
1;6966;7836;80;100;20,78439
1;6966;7836;80;100;20,81569
1;6966;7836;80;100;20,847
1;6966;7836;80;100;20,87857
1;6966;7836;80;100;20,91012
1;6966;7836;80;100;20,94152
1;6966;7836;80;100;20,97321
1;6966;7836;80;100;21,00336
1;6966;7836;80;100;21,03428
1;6966;7836;80;100;21,06587
1;6966;7836;80;100;21,09705
1;6966;7836;80;100;21,12773
1;6966;7836;80;100;21,15997
1;6966;7836;80;100;21,19095
1;6966;7836;80;100;21,22219
1;6966;7836;80;100;21,25322
1;6966;7836;80;100;21,28547
1;4037;4892;61;100;21,31491
1;4037;4892;61;100;21,34593
1;4037;4892;61;100;21,37803
1;4037;4892;61;100;21,40873
1;4037;4892;61;100;21,44162
1;4037;4892;61;100;21,47451
1;4037;4892;61;100;21,50359
1;4037;4892;61;100;21,53565
1;4037;4892;61;100;21,5666
1;4037;4892;61;100;21,59718
1;4037;4892;61;100;21,6265
1;4037;4892;61;100;21,65893
1;4037;4892;61;100;21,6896
1;4037;4892;61;100;21,72157
1;4037;4892;61;100;21,75284
1;4037;4892;61;100;21,78256
1;4037;4892;61;100;21,8133
1;4037;4892;61;100;21,84591
1;4037;4892;61;100;21,87504
1;4037;4892;61;100;21,90606
1;4037;4892;61;100;21,93709
1;4037;4892;61;100;21,96917
1;4037;4892;61;100;22,00131
1;4037;4892;61;100;22,03018
1;4037;4892;61;100;0
